theta_deg,Br_T,Bt_T
55.5,-0.28757243811660926,-0.04249092521044641
56.0,-0.4055560782171618,-0.0247992504258266
56.5,-0.40950883241904756,-0.0010731945755606154
57.0,-0.4094155862967281,-0.0002935786480604935
57.5,-0.40954219454954904,0.0002280375246905737
58.00000000000001,-0.4094994020881478,0.0001992543430816084
58.5,-0.4091571165088495,0.001603018098819264
58.99999999999999,-0.4066657164566925,0.034830689592985416
59.5,-0.22271771738375196,0.09098897129828473
59.99999999999999,-0.09921809715153693,0.041500913415977614
60.5,-0.02996110658037109,0.03013303174129296
61.0,0.009285005472626024,0.007216418524634706
61.50000000000001,0.008629967299747824,0.0028026211019399148
62.0,0.002002014935827296,0.0029256976241013154
62.49999999999999,-0.003128883901175548,0.002757741929563554
63.0,-0.00907379636118237,0.004154466707390506
63.50000000000001,-0.018708739864377637,0.0078093137877586335
64.0,-0.03773761467614164,0.028885475398332045
64.5,-0.010401782197241433,0.0766577319431604
65.0,0.030389907822199337,0.08822044958652021
65.50000000000001,0.0869078407510131,0.09345187962071173
66.0,0.16720471210499066,0.028267435071289676
66.5,0.19576129923589378,-0.03207829270071688
66.99999999999999,0.3386918420291477,-0.07770828244568177
67.5,0.4034719961705093,-0.005787153690447885
68.0,0.4040156199791016,-0.00045831571994520116
68.5,0.40319002087119166,-0.0011625592023034625
69.0,0.3975258042548301,-0.02505429649176669
69.5,0.28246706489603335,-0.03869134926258118
70.0,0.2792216464008309,0.0342229406522661
70.49999999999999,0.42617015948493403,0.12594800178925833
71.0,0.7093799729667534,0.057839867077352745
71.5,0.7189957155194803,0.0017459621870457916
72.0,0.7192134044861797,0.0005943992516472174
72.5,0.7192232432863555,0.0004084806573604454
73.0,0.7191495193319919,-0.00046659811078286723
73.50000000000001,0.7194427925752124,-0.00013182804989545597
74.0,0.7088940919043314,-0.013268653467200653
74.5,0.4080930603756761,0.13318044657399405
75.0,0.19956113407060744,0.17332993382077416
75.5,0.20610559182975416,0.1928434976630505
75.99999999999999,0.27349113781042544,0.08398670728153064
76.5,0.21728928800100755,0.020889543361070864
77.0,0.19309431296516097,0.0069824402396544
77.5,0.19301833106848656,-0.004298921697357872
78.0,0.20901041448549754,-0.015411588650035585
78.49999999999999,0.25946552660873395,-0.03672034458179482
79.0,0.35684160657174874,-0.12865317121005232
79.5,0.34939767577259,-0.27583183576782594
80.0,0.576224367823674,-0.10831997605315549
80.49999999999999,0.7709115097327291,0.1727138168050639
81.0,1.2044450788105066,0.08712493377963758
81.5,1.2254891844553384,0.0030097674068203122
81.99999999999999,1.226111709439977,0.0007453855725873276
82.5,1.2246116496412576,0.00021529285639919826
83.0,1.2254332396719372,1.0412075929012355e-05
83.50000000000001,1.2270859322487535,-0.004075525585374743
84.0,1.2026276861624479,-0.0840067103667949
84.5,0.7930207179588736,-0.16229208992073374
85.0,0.6598525757061975,0.03332392856709322
85.5,0.8875528115763777,0.22510895748946813
86.0,1.4158541251041215,0.10514568258512282
86.5,1.4417445755441012,0.009454924598578105
87.0,1.4286931714084379,0.10102075794621036
87.49999999999999,0.8703207919040383,0.2691413222401185
88.0,0.5141210653401784,0.11719741866235969
88.5,0.3708092507661183,0.04078696148616568
89.00000000000001,0.3254399259378703,-0.012302342967589766
89.5,0.20408201377720103,-0.05829521689180051
90.0,0.17073410870979353,0.0005124840869002636
90.5,0.20758760624766212,0.05482693251596314
91.0,0.3222564520271927,0.016757417201988718
91.5,0.3706123787149073,-0.03794668333976276
91.99999999999999,0.5039009987145386,-0.11918428538995991
92.5,0.8718820962322298,-0.27063144935587286
92.99999999999999,1.4056494167937752,-0.10459583116942613
93.50000000000001,1.4300437350886988,-0.008866696839591636
94.0,1.4191714211140014,-0.10486251664787563
94.5,0.911753274518526,-0.23345895821050375
95.0,0.7049046098710678,0.01048182200475324
95.5,0.8914412383315314,0.19796662584141883
96.0,1.3912693222269092,0.11450520567703219
96.5,1.4185083309650277,0.004349819684963592
